Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,description_wiki
15403,Psycho-Pass: Mandatory Happiness,PSV,2016.0,Adventure,Nippon Ichi Software,0.0,0.01,0.01,0.0,0.02,"Psycho-Pass
Mandatory Happiness
Développeur
5pb.
Éditeur
JAP 5pb.
AN/EUR NIS America
Compositeur
Takeshi Abo
Date de sortie
Xbox One
JAP 28 mai 2015
PlayStation 4, PlayStation Vita
JAP 24 mars 2016
AN 13 septembre 2016
EUR 16 septembre 2016
Windows
24 avril 2017
Genre
Visual novel
Mode de jeu
Solo
Plateforme
Ordinateur(s) :
Windows
Console(s) :
PlayStation 4, Xbox One
Console(s) portable(s) :
PlayStation Vita
Langue
Anglais, japonais
Site web
nisamerica.com/games/psycho-pass
modifier - modifier le code - modifier Wikidata"
15404,ESPN MLS ExtraTime 2002,GC,2002.0,Sports,Konami Digital Entertainment,0.02,0.0,0.0,0.0,0.02,no_data
15405,Winning Post 7: Maximum 2007,PS2,2007.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,no_data
15406,Resident Evil: Umbrella Corps,PS4,2016.0,Action,Capcom,0.0,0.0,0.02,0.0,0.02,no_data
15407,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,PS2,2010.0,Action,Russel,0.0,0.0,0.02,0.0,0.02,"Cet article doit être actualisé (juillet 2022).
Des passages de cet article ne sont plus d’actualité ou annoncent des événements désormais passés. Améliorez-le ou discutez-en. Vous pouvez également préciser les sections à actualiser en utilisant {{section à actualiser}}."
15408,Vitamin R,PSP,2013.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,no_data
15409,Fist of the North Star: Ken's Rage 2,WiiU,2013.0,Fighting,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,"Fist of the North Star
Ken's Rage 2
Développeur
Koei
Éditeur
Tecmo Koei
Date de sortie
PlayStation 3, Xbox 360
JAP 20 décembre 2012
AN 5 février 2013
EUR 8 février 2013
Wii U
JAP 31 janvier 2013
AN/EUR 7 février 2013
Franchise
Dynasty Warriors
Genre
Hack 'n' slash
Mode de jeu
Solo, multijoueur
Plateforme
Wii U, PlayStation 3, Xbox 360
Site web
www.kensrage.com/2
modifier - modifier le code - modifier Wikidata"
15410,Maximum Racing: Crash Car Racer,Wii,2010.0,Racing,Nordic Games,0.01,0.01,0.0,0.0,0.02,no_data
15411,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,GBA,2006.0,Action,Atari,0.01,0.01,0.0,0.0,0.02,no_data
15412,Deus Ex: Mankind Divided,PC,2016.0,Role-Playing,Square Enix,0.0,0.02,0.0,0.0,0.02,"Aperçu des notes reçues
Presse papier
Média Note
Canard PC (FR) 8/1011
Presse numérique
Média Note
Eurogamer (UK) RECOMMENDED12
Gameblog (FR) 8/1013
Gamekult (FR) 9/1014
GameSpot (US) (PC) 8/1015
Jeuxvideo.com (FR) 17/2016
Agrégateurs de notes
Média Note
Metacritic (PC) 82/10017
(PS4) 85/10018
(XONE) 83/10019
modifier"
15413,Guitar Freaks V2 & DrumMania V2,PS2,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,no_data
15414,Backyard Baseball '09,PS2,2008.0,Sports,Atari,0.01,0.01,0.0,0.0,0.02,"Backyard Sports
Genre
Sport
Développeur
Humongous Entertainment
Éditeur
Humongous Entertainment, Infogrames, Atari Inc., The Evergreen Group
Premier jeu
1997 : Backyard Baseball
Plate-forme
Game Boy Advance, GameCube, iOS, Mac, Nintendo DS, PlayStation, PlayStation 2, Wii, Windows, Xbox 360
Site web
web.archive.org/web/20070406061924/www.backyardsports.com
modifier - modifier le code - modifier Wikidata"
15415,Puzzle City,DS,2009.0,Puzzle,Destineer,0.02,0.0,0.0,0.0,0.02,no_data
15416,Gakuen K: Wonderful School Days,PSP,2014.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15417,Worms,X360,2007.0,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.02,"Sur les autres projets Wikimedia :
worms, sur le Wiktionnaire"
15418,RollerCoaster Tycoon World,PC,2016.0,Simulation,Atari,0.0,0.02,0.0,0.0,0.02,"RollerCoaster Tycoon World
Développeur
Nvizzio Creation
Éditeur
Atari Inc.
Distributeur
Bandai Namco Games Europe (distribution physique en Europe et sites internet des distributeurs couverts par Bandai Namco) et Atari Inc. (distribution numérique au niveau mondial)1
Scénariste
Bandai Namco Games Europe (distribution physique en Europe et sites internet des distributeurs couverts par Bandai Namco) et Atari Inc. (distribution numérique au niveau mondial)1
Date de sortie
16 novembre 20162
Franchise
RollerCoaster Tycoon
Genre
Jeu de simulation
Jeu de gestion
Mode de jeu
Un joueur
Multijoueur
Plateforme
Windows
Langue
Anglais
Français
Moteur
Unity
Évaluation
PEGI 3 (d)
Site web
Site officiel : http://www.rollercoastertycoon.com/
modifier - modifier le code - modifier Wikidata"
15419,Pastel Chime Continue,PSP,2010.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,no_data
15420,Trapped Dead,PC,2011.0,Strategy,Iceberg Interactive,0.0,0.02,0.0,0.0,0.02,no_data
15421,Super Fruit Fall,Wii,2006.0,Puzzle,System 3 Arcade Software,0.01,0.0,0.0,0.0,0.02,"Super Fruit Fall
Développeur
Nissimo
Éditeur
System 3
Date de sortie
26 juillet 2007 (France, Nintendo DS)
Genre
Puzzle
Mode de jeu
Un joueur, deux joueurs
Plateforme
Nintendo DS, Wii, PlayStation 2, PlayStation Portable
modifier - modifier le code - modifier Wikidata"
15422,Zwei!!,PSP,2008.0,Role-Playing,Falcom Corporation,0.0,0.0,0.02,0.0,0.02,"Zwei!!
Développeur
Nihon Falcom
Éditeur
Nihon Falcom (PC, PSP)
Taito (PS2)
Date de sortie
PC
JAP 30 décembre 2001
PlayStation 2
JAP 26 août 2004
PlayStation Portable
JAP 11 décembre 2008
Genre
Action-RPG
Mode de jeu
Solo
Plateforme
Ordinateur(s) :
Windows
Console(s) :
PlayStation 2
Console(s) portable(s) :
PlayStation Portable
Langue
Anglais, japonais
Site web
visitarges.com
modifier - modifier le code - modifier Wikidata"
15423,Pump It Up: Exceed,XB,2005.0,Misc,Mastiff,0.01,0.0,0.0,0.0,0.02,no_data
15424,Ro-Kyu-Bu! Lost Secret,PSP,2013.0,Adventure,Kadokawa Shoten,0.0,0.0,0.02,0.0,0.02,no_data
15425,CV Casting Voice,PS3,2014.0,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15426,Littlest Pet Shop,PC,2008.0,Simulation,Electronic Arts,0.0,0.02,0.0,0.0,0.02,"Cet article est une ébauche concernant le jeu.
Vous pouvez partager vos connaissances en l’améliorant (comment ?) selon les recommandations des projets correspondants."
15427,Net High,PSV,2015.0,Adventure,Marvelous Games,0.0,0.0,0.02,0.0,0.02,no_data
15428,Malice,PS2,2004.0,Platform,Evolved Games,0.01,0.01,0.0,0.0,0.02,"Sur les autres projets Wikimedia :
malice, sur le Wiktionnaire"
15429,Defendin' De Penguin,DS,2008.0,Strategy,Zushi Games,0.02,0.0,0.0,0.0,0.02,no_data
15430,The Sims 2: Family Fun Stuff,PC,2006.0,Simulation,Electronic Arts,0.0,0.01,0.0,0.0,0.02,no_data
15431,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,2008.0,Role-Playing,Sega,0.0,0.0,0.02,0.0,0.02,"Phantasy Star
Complete Collection
Développeur
Sega
Éditeur
Sega
Date de sortie
JAP : 25 mars 2008
Genre
jeu de rôle
Mode de jeu
Un joueur
Plateforme
PlayStation 2
Langue
Japonais ou Anglais
modifier - modifier le code - modifier Wikidata"
15432,Worldwide Soccer Manager 2007,PC,2006.0,Sports,Sega,0.0,0.02,0.0,0.0,0.02,no_data
15433,Heroes of the Pacific,PC,2005.0,Simulation,Codemasters,0.0,0.02,0.0,0.0,0.02,"Heroes of the Pacific
Développeur
Transmission Games (en) (anciennement IR Gurus)
Éditeur
Ubisoft
Réalisateur
Shane Collier, Justin Halliday
Date de sortie
PlayStation 2 & Xbox
AN : 28 septembre 2005
EUR : 23 septembre 2005

PC
EUR : 28 octobre 2005
Franchise
Heroes Flight Combat
Genre
Combat aérien
Mode de jeu
Multijoueur, solo
Plateforme
Windows, PlayStation 2, Xbox
Moteur
Renderware
Évaluation
PlayStation 2, Xbox, PC
ESRB : Teen (T)
PEGI : 12+
modifier - modifier le code - modifier Wikidata"
15434,Kokoro Connect: Yochi Random,PSP,2012.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15435,Tenkai Knights: Brave Battle,3DS,2014.0,Action,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02,no_data
15436,Mount & Blade: Warband,PC,2010.0,Role-Playing,Paradox Interactive,0.01,0.01,0.0,0.0,0.02,no_data
15437,Horrid Henry: Missions of Mischief,Wii,2010.0,Adventure,SouthPeak Games,0.0,0.02,0.0,0.0,0.02,no_data
15438,Dark Tales: Edgar Allan Poe's The Premature Burial,PC,2012.0,Puzzle,Focus Multimedia,0.0,0.02,0.0,0.0,0.02,no_data
15439,Painkiller: Hell & Damnation,X360,2013.0,Shooter,Nordic Games,0.0,0.01,0.0,0.0,0.02,no_data
15440,Resident Evil Zero,PC,2016.0,Action,Capcom,0.01,0.01,0.0,0.0,0.02,"Aperçu des notes reçues
Presse papier
Média Note
Edge (UK) 7/108
Famitsu (JP) 38/408
Jeux vidéo Magazine (FR) 16/209
Joypad (FR) 8/108
Presse numérique
Média Note
Gamekult (FR) 7/1010
GameSpot (US) 8/1011
IGN (US) 8,2/1012
Jeuxvideo.com (FR) 15/2013
modifier"
15441,Warship Gunner 2 Portable,PSP,2009.0,Simulation,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,no_data
15442,Nervous Brickdown,DS,2007.0,Puzzle,Eidos Interactive,0.0,0.01,0.0,0.0,0.02,"Nervous Brickdown
Développeur
Arkedo Studio
Éditeur
Eidos
Date de sortie
26 juin 2007 (États-Unis)
7 septembre 2007 (Europe)
12 octobre 2007 (Australie)
24 janvier 2008 (Japon)
Genre
casse-briques
Mode de jeu
Un joueur, 2 joueurs
Plateforme
Nintendo DS
modifier - modifier le code - modifier Wikidata"
15443,Downtown Nekketsu Jidaigek,3DS,2015.0,Action,Arc System Works,0.0,0.0,0.02,0.0,0.02,no_data
15444,Mini Ninjas,PC,2009.0,Action,Eidos Interactive,0.0,0.02,0.0,0.0,0.02,"Mini Ninjas
Développeur
IO Interactive
Magic Pockets (NDS)
Éditeur
Eidos
Feral Interactive (Mac OS X)1
Date de sortie
9 octobre 2009
Genre
Aventure
Mode de jeu
Solo
Plateforme
PlayStation 3, Xbox 360, Wii, Windows, Mac OS X, Nintendo DS,
Langue
Français
Moteur
Glacier Engine
Évaluation
PEGI : 7 ?
Site web
https://www.minininjas.com/fr/#/accueil
modifier - modifier le code - modifier Wikidata"
15445,Legend of Kay Anniversary,PS4,2015.0,Action,Nordic Games,0.0,0.02,0.0,0.0,0.02,no_data
15446,NHL 09,PC,2008.0,Sports,Electronic Arts,0.0,0.02,0.0,0.0,0.02,"NHL 09
Développeur
EA Canada
Éditeur
EA Sports
Genre
Hockey sur glace
Mode de jeu
1 à 12 joueurs, Jeu en ligne
Plateforme
PlayStation 2, PlayStation 3, Xbox 360, PC
Évaluation
PEGI : 16+ ?
Site web
www.nhl09.com
NHL
NHL 08 NHL 10
modifier - modifier le code - modifier Wikidata"
15447,Spanish for Everyone!,DS,2007.0,Puzzle,Activision,0.02,0.0,0.0,0.0,0.02,no_data
15448,Battle Princess of Arcadias,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,no_data
15449,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PSV,2015.0,Strategy,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,no_data
15450,Germany's Next Topmodel 2011,Wii,2011.0,Simulation,7G//AMES,0.0,0.02,0.0,0.0,0.02,no_data
15451,Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,2006.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15452,Angelique Retour,PSV,2015.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,no_data
15453,Winx Club: Saving Alfea,DS,2014.0,Action,Namco Bandai Games,0.02,0.0,0.0,0.0,0.02,no_data
15454,UFO: Trilogy,PC,2007.0,Strategy,Unknown,0.0,0.02,0.0,0.0,0.02,no_data
15455,Mount & Blade Collection,PC,2012.0,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.0,0.02,no_data
15456,Car Battler Joe,GBA,2001.0,Role-Playing,Victor Interactive,0.01,0.01,0.0,0.0,0.02,"Car Battler Joe
Développeur
Ancient
Éditeur
JAP Victor Interactive Software
AN Natsume
Compositeur
Yūzō Koshiro
Date de sortie
JAP 30 novembre 2001
AN 21 octobre 2002
Genre
Action-RPG, combat motorisé
Mode de jeu
Solo, multijoueur
Plateforme
Game Boy Advance
modifier - modifier le code - modifier Wikidata"
15457,Vietcong,PC,2003.0,Shooter,Gathering of Developers,0.0,0.02,0.0,0.0,0.02,"Certaines informations figurant dans cet article ou cette section devraient être mieux reliées aux sources mentionnées dans les sections « Bibliographie », « Sources » ou « Liens externes » (août 2017).
Vous pouvez améliorer la vérifiabilité en associant ces informations à des références à l'aide d'appels de notes."
15458,StormLover Karen!!,PSP,2011.0,Adventure,D3Publisher,0.0,0.0,0.02,0.0,0.02,no_data
15459,Digimon Rumble Arena 2,XB,2004.0,Fighting,Atari,0.01,0.0,0.0,0.0,0.02,"Digimon Rumble Arena 2
Développeur
Bandai Games, Black Ship Games
Éditeur
Bandai Games (Japon), Atari Inc. (Europe)
Date de sortie
Playstation 2
JAP : 29 juillet 2004
AN : 3 septembre 2004
EUR : 15 octobre 2004

GameCube
JAP : 29 juillet 2004
AN : 6 septembre 2004
EUR : 15 octobre 2004

Xbox
AN : 3 septembre 2004
EUR : 4 octobre 2004
Franchise
Digimon (d)
Genre
Action, combat
Mode de jeu
Un–quatre joueurs (maximum)
Plateforme
PlayStation 2, GameCube, Xbox
Langue
Anglais (dialogues), français (textes)
Évaluation
CERO : A ?
ESRB : T ?
PEGI : 12+ ?
Site web
www.bandaigames.channel.or.jp/list/digi_battle
modifier - modifier le code - modifier Wikidata"
15460,Steins;Gate: Hiyoku Renri no Darling,PS3,2012.0,Adventure,5pb,0.0,0.0,0.02,0.0,0.02,no_data
15461,Ten Pin Alley 2,Wii,2008.0,Sports,XS Games,0.02,0.0,0.0,0.0,0.02,
15462,Coded Soul: Uke Keigareshi Idea,PSP,2008.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,no_data
15463,Starship Troopers,PC,2005.0,Shooter,Empire Interactive,0.0,0.02,0.0,0.0,0.02,"Pour les articles homonymes, voir Starship."
15464,AIR,PSP,2007.0,Adventure,Prototype,0.0,0.0,0.02,0.0,0.02,"  Sigles de 2 caractères
► Sigles de 3 caractères
  Sigles de 4 caractères
  Sigles de 5 caractères
  Sigles de 6 caractères
  Sigles de 7 caractères
  Sigles de 8 caractères"
15465,Crysis: Warhead,PC,2008.0,Shooter,Electronic Arts,0.0,0.02,0.0,0.0,0.02,no_data
15466,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,2010.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,no_data
15467,Dino Dini's Kick Off Revival,PS4,2016.0,Sports,Avanquest,0.0,0.02,0.0,0.0,0.02,no_data
15468,Garfield Gets Real,DS,2009.0,Action,Zushi Games,0.0,0.02,0.0,0.0,0.02,"Reviens, Garfield !
Données clés
Titre québécois Garfield dans la vraie vie
Titre original Garfield Gets Real
Réalisation Mark A.Z. Dippé
Kyung Ho Lee
Scénario Jim Davis
Sociétés de production Animation Picture Company
Davis Entertainment
Paws
Wonderworld Studios
Pays de production États-Unis
Genre Animation
Durée 75 minutes
Sortie 2007
Série
Garfield, champion du rire
(2008)
Pour plus de détails, voir Fiche technique et Distribution"
15469,Mighty No. 9,WiiU,2016.0,Platform,Deep Silver,0.01,0.01,0.0,0.0,0.02,"Mighty No. 9
Logo du jeu.
Développeur
Inti Creates
Comcept
Abstraction Games (3DS, Vita)
Éditeur
Deep Silver
JAP Spike Chunsoft
Réalisateur
Keiji Inafune (producteur)
Koji Imaeda (directeur)
Kimo Kimo (artiste)
Scénariste
Keiji Inafune
Compositeur
Manami Matsumae
Ippo Yamada
Takashi Tateishi
Producteur
Keiji Inafune
Date de sortie
PC (Windows), PlayStation 3, PlayStation 4, Wii U, Xbox 360, Xbox One
JAP : 21 juin 2016
USA : 21 juin 2016
EUR : 24 juin 2016
OS X, Linux
INT : 25 août 2016
Nintendo 3DS, PlayStation Vita
INT : sortie prévue, sine die
Genre
Jeu d'action-plates-formes
Mode de jeu
Un joueur, coopération
Plateforme
OS X, Linux, PlayStation 3, PlayStation 4, Wii U, PC (Windows), Xbox 360, Xbox One
Langue
Anglais, français, italien, allemand, espagnol, japonais, portugais brésilien, russe, coréen, chinois traditionnel (d), chinois simplifié (d)
Moteur
Unreal Engine 3
Site web
www.mightyno9.com
modifier - modifier le code - modifier Wikidata"
15470,Atlantic Quest,PC,2011.0,Puzzle,Avanquest,0.0,0.02,0.0,0.0,0.02,no_data
15471,Tycoon City: New York,PC,2006.0,Strategy,Atari,0.0,0.02,0.0,0.0,0.02,no_data
15472,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15473,Agatha Christie: The ABC Murders,PC,2016.0,Adventure,Microids,0.0,0.02,0.0,0.0,0.02,no_data
15474,Virtua Pro Football,PS2,2006.0,Sports,Sega,0.0,0.0,0.02,0.0,0.02,no_data
15475,Date-A-Live Twin Edition: Rio Reincarnation,PSV,2015.0,Action,Compile Heart,0.0,0.0,0.02,0.0,0.02,no_data
15476,Adidas Power Soccer 98,PS,1998.0,Sports,Psygnosis,0.01,0.01,0.0,0.0,0.02,no_data
15477,Natsuiro High School: Seishun Hakusho,PS4,2015.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,no_data
15478,Black Rose Valkyrie,PS4,2016.0,Role-Playing,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15479,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Wii,,Racing,Unknown,0.0,0.0,0.02,0.0,0.02,no_data
15480,Heroes VS,PSP,2013.0,Fighting,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,no_data
15481,Kazoku Keikaku,PSP,2010.0,Adventure,CyberFront,0.0,0.0,0.02,0.0,0.02,no_data
15482,Sotsugyou II: Neo Generation Special,3DO,1995.0,Simulation,Imageworks,0.0,0.0,0.02,0.0,0.02,no_data
15483,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PC,2009.0,Shooter,Activision,0.02,0.0,0.0,0.0,0.02,no_data
15484,Agatha Christie's The ABC Murders,PS4,2016.0,Adventure,Microids,0.01,0.01,0.0,0.0,0.02,no_data
15485,Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,2011.0,Action,Ubisoft,0.02,0.0,0.0,0.0,0.02,no_data
15486,Aoishiro,PS2,2008.0,Adventure,Success,0.0,0.0,0.02,0.0,0.02,no_data
15487,Rainbow Islands Revolution,DS,2005.0,Platform,Rising Star Games,0.01,0.0,0.0,0.0,0.02,no_data
15488,"Warhammer 40,000: Dawn of War: Soulstorm",PC,2008.0,Strategy,THQ,0.0,0.02,0.0,0.0,0.02,no_data
15489,Virtual Kasparov,GBA,2002.0,Strategy,Titus,0.01,0.01,0.0,0.0,0.02,"Virtual Kasparov
Développeur
Titus Interactive Studio
Éditeur
Titus
Date de sortie
Mars 2002
Genre
Réflexion
Mode de jeu
Un ou deux joueur(s)
Plateforme
PlayStation, Game Boy Advance
Langue
Anglais
modifier - modifier le code - modifier Wikidata"
15490,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,2005.0,Platform,Global Star,0.01,0.0,0.0,0.0,0.02,no_data
15491,Dynasty Warriors 8: Empires,PSV,2015.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,"Dynasty Warriors 8
Développeur
Omega Force
Éditeur
Koei Tecmo
Réalisateur
Atsushi Miyauchi
Compositeur
Kenji Nakajo
Masako Otsuka
Masato Koike
Sasaki Masayoshi
Yasuhiro Misawa
Producteur
Akihiro Suzuki
Date de sortie
JAP : 28 février 2013
AN : 16 juillet 2013
EUR : 19 juillet 2013
AUS : 25 juillet 2013

PlayStation 4
JAP : 22 février 2014
AN : 25 mars 2014
EUR : 4 avril 2014

Microsoft Windows
JAP : 23 mai 2014
INT : 13 mai 2014

Nintendo Switch
INT : 27 décembre 2018
Genre
Hack 'n' slash
Mode de jeu
Un joueur, multijoueur
Plateforme
PlayStation 3, PlayStation 4, Xbox 360, Nintendo Switch, Playstation Vita
Langue
Multilingue
Évaluation
PEGI 12 (d)
Site web
www.dynastywarriors8.eu/xl/uk/#home
Dynasty Warriors
Dynasty Warriors 7 (2011) Dynasty Warriors 9 (2018)
modifier - modifier le code - modifier Wikidata"
15492,Mary King's Riding School,DS,2008.0,Simulation,Ghostlight,0.0,0.02,0.0,0.0,0.02,no_data
15493,Devil Survivor: Over Clock,3DS,2015.0,Strategy,Atlus,0.0,0.0,0.02,0.0,0.02,no_data
15494,PC Engine Best Collection: Tengai Makyou Collection,PSP,2008.0,Role-Playing,Hudson Soft,0.0,0.0,0.02,0.0,0.02,no_data
15495,Commandos 3: Destination Berlin,PC,2003.0,Strategy,Eidos Interactive,0.0,0.02,0.0,0.0,0.02,no_data
15496,Otoko Yukaku,PSV,2015.0,Action,D3Publisher,0.0,0.0,0.02,0.0,0.02,no_data
15497,Speed Kings,GC,2003.0,Racing,Acclaim Entertainment,0.01,0.0,0.0,0.0,0.02,"Speed Kings
Développeur
Climax London
Éditeur
Acclaim Entertainment
Date de sortie
Xbox
EUR 23 mai 2003
AN 3 juin 2003
GameCube, PlayStation 2
EUR 28 mai 2003
AN 4 juillet 2003
Genre
Course
Mode de jeu
Solo, multijoueur
Plateforme
GameCube, PlayStation 2, Xbox
modifier - modifier le code - modifier Wikidata"
15498,Spirits and Demons: 5 Game Pack,PC,2015.0,Misc,Focus Multimedia,0.0,0.02,0.0,0.0,0.02,no_data
15499,Rose to Tasogare no Kojou,PSV,2016.0,Action,Nippon Ichi Software,0.0,0.0,0.02,0.0,0.02,no_data
15500,Army Rescue,Wii,2009.0,Shooter,UFO Interactive,0.02,0.0,0.0,0.0,0.02,no_data
15501,Azada,3DS,2012.0,Puzzle,Licensed 4U,0.0,0.02,0.0,0.0,0.02,"Azada
Développeur
Big Fish Studios Europe
Éditeur
EUR Focus Multimedia
AN Big Fish Games
Date de sortie
AN 1er août 2007
EUR 31 juillet 2009
Genre
Objets cachés
Mode de jeu
Solo
Plateforme
Ordinateur(s) :
Windows, Mac
Console(s) portable(s) :
Nintendo 3DS
Téléphone(s) mobile(s) :
iOS
Langue
Anglais
Moteur
PTK Toolkit (en)
modifier - modifier le code - modifier Wikidata"
15502,ESPN MLS ExtraTime 2002,XB,2002.0,Sports,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,no_data
15503,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,2010.0,Misc,Karin Entertainment,0.0,0.0,0.02,0.0,0.02,no_data
15504,Dreamer Series: Horse Trainer,DS,2008.0,Simulation,DreamCatcher Interactive,0.02,0.0,0.0,0.0,0.02,no_data
15505,Hogs of War,PS,2000.0,Strategy,Infogrames,0.01,0.01,0.0,0.0,0.02,"Les Cochons de guerre
Développeur
Infogrames Sheffield House
Éditeur
Infogrames
Canal+ Multimedia (Version Française)
Date de sortie
octobre 2000
Genre
Jeu de stratégie au tour par tour, Jeu d'artillerie
Mode de jeu
un à quatre joueurs
Plateforme
PlayStation, Windows
Langue
Anglais
Évaluation
PEGI 12 (d)
Site web
www.alternativesoft.co.uk/classics/classics.html, www.alternativesoft.co.uk/classics/classics.html
modifier - modifier le code - modifier Wikidata"
15506,Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,2007.0,Fighting,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,no_data
15507,Muchi Muchi Pork & Pink Sweets,X360,2011.0,Shooter,Cave,0.0,0.0,0.02,0.0,0.02,no_data
15508,Point Blank 3,PS,2000.0,Shooter,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02,no_data
15509,Meiji Toukyou Renka,PSP,2013.0,Adventure,Broccoli,0.0,0.0,0.02,0.0,0.02,no_data
15510,Sengoku Basara: Sanada Yukimura-Den,PS3,2016.0,Action,Capcom,0.0,0.0,0.02,0.0,0.02,no_data
15511,Hakuoki: Shinkai - Hana no Shou,PSV,2016.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,no_data
15512,Mushihimesama,X360,2012.0,Action,Cave,0.0,0.0,0.02,0.0,0.02,no_data
15513,Uru: Ages Beyond Myst,PC,2003.0,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02,"Uru
Ages Beyond Myst
Développeur
Cyan Worlds
Éditeur
Ubisoft
Réalisateur
Rand Miller
Ryan Miller
Compositeur
Tim Larkin
Date de sortie
AN 11 novembre 20031
EUR 14 novembre 20031
3 août 20102 (Steam)
Janvier 20113 (GOG.com)
Franchise
Myst
Genre
Aventure
Mode de jeu
Solo, multijoueur
Plateforme
Windows
Langue
Anglais, français, allemand
Moteur
Plasma 2.04,5
Havok
Évaluation
PEGI 3 (d)
Site web
cyan.com/games/uru
modifier - modifier le code - modifier Wikidata"
