Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,description_wiki
11718,Super Football,2600,1987.0,Sports,Atari,0.07,0.0,0.0,0.0,0.08,no_data
11719,The Idolmaster: Gravure For You! Vol. 3,PS3,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,no_data
11720,Learn Geography,DS,2009.0,Misc,DreamCatcher Interactive,0.07,0.0,0.0,0.01,0.08,no_data
11721,Divinity II: Ego Draconis,PC,2009.0,Role-Playing,DTP Entertainment,0.01,0.05,0.0,0.01,0.08,no_data
11722,Disaster: Day of Crisis,Wii,2008.0,Action,Nintendo,0.0,0.03,0.04,0.0,0.08,no_data
11723,Scooby-Doo! Unmasked,XB,2005.0,Platform,THQ,0.06,0.02,0.0,0.0,0.08,no_data
11724,Shovel Knight,PS4,2015.0,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,no_data
11725,SCORE International Baja 1000: The Official Game,PS3,2008.0,Racing,Activision,0.07,0.0,0.0,0.01,0.08,no_data
11726,Driven,GC,2002.0,Racing,BAM! Entertainment,0.06,0.02,0.0,0.0,0.08,no_data
11727,Dynasty Warriors 3,XB,2002.0,Action,THQ,0.06,0.02,0.0,0.0,0.08,no_data
11728,My Fun Facts Coach,DS,2008.0,Misc,Ubisoft,0.07,0.0,0.0,0.01,0.08,no_data
11729,Superman Returns,DS,2006.0,Action,Electronic Arts,0.07,0.0,0.0,0.01,0.08,"Afsløringer af handling, afslutning og/eller plot ender her."
11730,Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,DS,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,no_data
11731,Nicola Kanshuu: Model Oshare * Audition Platina,3DS,2012.0,Action,Alchemist,0.0,0.0,0.08,0.0,0.08,no_data
11732,Kung Fu Panda: Legendary Warriors,Wii,2008.0,Action,Activision,0.07,0.0,0.0,0.0,0.08,no_data
11733,MTV Music Generator 3: This Is the Remix,XB,2004.0,Misc,Codemasters,0.06,0.02,0.0,0.0,0.08,no_data
11734,Fairy Tail: Portable Guild 2,PSP,2011.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,no_data
11735,Yoru no Nai Kuni,PS4,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,no_data
11736,Backyard NBA Basketball,DS,2007.0,Sports,Atari,0.07,0.0,0.0,0.01,0.07,no_data
11737,Wizardry: Llylgamyn Saga,PS,1998.0,Role-Playing,Locus,0.0,0.0,0.07,0.0,0.07,no_data
11738,Party Pigs: Farmyard Games,Wii,2009.0,Misc,Data Design Interactive,0.07,0.0,0.0,0.0,0.07,no_data
11739,Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008.0,Fighting,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11740,Gale Racer,SAT,1994.0,Racing,Sega,0.0,0.0,0.07,0.0,0.07,no_data
11741,In The Groove,PS2,2005.0,Misc,RedOctane,0.04,0.03,0.0,0.01,0.07,no_data
11742,Myst,PS,1995.0,Adventure,Psygnosis,0.0,0.0,0.07,0.0,0.07,no_data
11743,Beat City,DS,2010.0,Misc,THQ,0.07,0.0,0.0,0.01,0.07,no_data
11744,Mega Man Legacy Collection,PS4,2016.0,Platform,Capcom,0.06,0.0,0.0,0.01,0.07,no_data
11745,AKB1/149: Love Election,PSV,2012.0,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11746,Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008.0,Fighting,Takara Tomy,0.0,0.0,0.07,0.0,0.07,no_data
11747,Boku no Natsuyasumi Portable 2: Nazo Nazo Shimai to Chinbotsusen no Himitsu,PSP,2010.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.07,0.0,0.07,no_data
11748,Torchlight,PC,2009.0,Role-Playing,JoWood Productions,0.0,0.06,0.0,0.02,0.07,no_data
11749,Winter Sports 2: The Next Challenge,X360,2008.0,Sports,RTL,0.06,0.01,0.0,0.01,0.07,no_data
11750,Magic Pengel: The Quest for Color,PS2,2002.0,Role-Playing,Taito,0.04,0.03,0.0,0.01,0.07,no_data
11751,Super Baseball,2600,1987.0,Sports,Atari,0.07,0.0,0.0,0.0,0.07,no_data
11752,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,no_data
11753,Formula One World Championship: Beyond the Limit,SCD,1994.0,Racing,Sega,0.0,0.0,0.07,0.0,0.07,no_data
11754,Hakuouki DS,DS,2010.0,Adventure,Idea Factory,0.0,0.0,0.07,0.0,0.07,no_data
11755,Buster Bros. Collection,PS,1997.0,Puzzle,Capcom,0.04,0.03,0.0,0.0,0.07,no_data
11756,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,PSP,2006.0,Misc,Sega,0.0,0.0,0.07,0.0,0.07,no_data
11757,Mega Man Battle Network: Operation Shooting Star,DS,,Role-Playing,Capcom,0.0,0.0,0.07,0.0,0.07,no_data
11758,Futurama,PS2,2003.0,Platform,SCi,0.04,0.03,0.0,0.01,0.07,"Advarsel! - Handling, afslutning og/eller plot afsløres i det følgende."
11759,Medabots 8,3DS,2014.0,Role-Playing,Rocket Company,0.0,0.0,0.07,0.0,0.07,no_data
11760,The History Channel: Battle for the Pacific,PS3,2008.0,Shooter,Activision,0.07,0.0,0.0,0.01,0.07,no_data
11761,Famicom Mini: Hikari Shinwa: Palutena no Kagami,GBA,2004.0,Platform,Nintendo,0.0,0.0,0.07,0.0,0.07,no_data
11762,Rayman 3: Hoodlum Havoc,XB,2003.0,Platform,Ubisoft,0.06,0.02,0.0,0.0,0.07,no_data
11763,Again,DS,2009.0,Adventure,Ackkstudios,0.07,0.0,0.0,0.0,0.07,no_data
11764,Momotarou Dentetsu Tag Match: Yuujou - Doryoku - Shouri no Maki!,PSP,2010.0,Misc,Hudson Soft,0.0,0.0,0.07,0.0,0.07,no_data
11765,Zumba Fitness Core,Wii,2012.0,Misc,505 Games,0.0,0.07,0.0,0.01,0.07,no_data
11766,Yoru no Nai Kuni,PSV,2015.0,Role-Playing,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,no_data
11767,Generator Rex: Agent of Providence,PS3,2011.0,Action,Activision,0.05,0.01,0.0,0.01,0.07,no_data
11768,Jimmie Johnson's Anything With an Engine,PS3,2011.0,Racing,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.07,no_data
11769,Super Ghouls 'n Ghosts,GBA,2002.0,Platform,Capcom,0.05,0.02,0.0,0.0,0.07,no_data
11770,Boxing,PS,2000.0,Fighting,Midas Interactive Entertainment,0.04,0.03,0.0,0.0,0.07,no_data
11771,NHL Open Ice,PS,1996.0,Sports,Midway Games,0.04,0.03,0.0,0.0,0.07,no_data
11772,Jewel Link Chronicles: Legend of Athena,DS,2011.0,Puzzle,GSP,0.0,0.06,0.0,0.01,0.07,no_data
11773,Gundam Battle Tactics,PSP,2005.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11774,Touch Detective: Nameko Shigeru,3DS,2013.0,Adventure,Success,0.0,0.0,0.07,0.0,0.07,no_data
11775,Aikatsu! My No.1 Stage!,3DS,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11776,Sky Gunner,PS2,2001.0,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.07,no_data
11777,Santa Claus Is Comin' to Town!,DS,2011.0,Puzzle,Crave Entertainment,0.07,0.0,0.0,0.01,0.07,no_data
11778,And1 Streetball,XB,2006.0,Action,Ubisoft,0.06,0.02,0.0,0.0,0.07,no_data
11779,Gladius,GC,2003.0,Strategy,Activision,0.06,0.01,0.0,0.0,0.07,"^ Penrose, Jane (2008). Rome and Her Enemies: An Empire Created and Destroyed by War. Osprey Publishing. s. 121–122. ISBN 1-84603-336-5.
^ Vegetius De Re Militari 2.15"
11780,Adventure Time: Finn & Jake Investigations,3DS,2015.0,Action,Little Orbit,0.02,0.05,0.0,0.01,0.07,no_data
11781,Kenka Banchou 6: Soul & Blood,3DS,2015.0,Fighting,Screenlife,0.0,0.0,0.07,0.0,0.07,no_data
11782,Jewel Time Deluxe,DS,2011.0,Puzzle,O-Games,0.04,0.03,0.0,0.01,0.07,no_data
11783,Picture Perfect Hair Salon,DS,2009.0,Simulation,505 Games,0.07,0.0,0.0,0.01,0.07,no_data
11784,Warriors Orochi 3,PSV,2013.0,Action,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,no_data
11785,PhotoKano,PSV,2013.0,Adventure,Kadokawa Shoten,0.0,0.0,0.07,0.0,0.07,no_data
11786,Real Sound: Kaze no Riguretto,SAT,1997.0,Adventure,Warp,0.0,0.0,0.07,0.0,0.07,no_data
11787,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013.0,Sports,Sega,0.0,0.0,0.07,0.0,0.07,no_data
11788,Summon Night 4,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11789,Record of Agarest War,PS3,2007.0,Role-Playing,Ghostlight,0.0,0.03,0.03,0.01,0.07,no_data
11790,Overlord: Minions,DS,2009.0,Puzzle,Codemasters,0.07,0.0,0.0,0.01,0.07,no_data
11791,The Rub Rabbits!,DS,2005.0,Puzzle,Sega,0.03,0.0,0.04,0.0,0.07,no_data
11792,Margot's Word Brain,DS,2008.0,Puzzle,Zoo Games,0.07,0.0,0.0,0.01,0.07,no_data
11793,Saint Seiya: Brave Soldiers,PS3,2013.0,Fighting,Namco Bandai Games,0.0,0.01,0.06,0.0,0.07,no_data
11794,The Sims 3: Barnacle Bay,PC,2011.0,Simulation,Electronic Arts,0.07,0.0,0.0,0.01,0.07,no_data
11795,Winx Club,GBA,2005.0,Shooter,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07,no_data
11796,Classic Road,PS,1995.0,Sports,Victor Interactive,0.0,0.0,0.07,0.0,0.07,no_data
11797,Hero Bank,3DS,2014.0,Role-Playing,Sega,0.0,0.0,0.07,0.0,0.07,no_data
11798,The Idolm@ster: Live for You!,X360,2008.0,Misc,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11799,Tokimeki Memorial Girl's Side Premium: 3rd Story,PSP,2012.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,no_data
11800,Smashing Drive,GC,,Racing,Unknown,0.06,0.01,0.0,0.0,0.07,no_data
11801,Mega Man Xtreme,GB,2000.0,Platform,Capcom,0.0,0.0,0.07,0.0,0.07,no_data
11802,ZhuZhu Pets: Quest for Zhu,DS,2011.0,Misc,Activision,0.07,0.0,0.0,0.01,0.07,no_data
11803,SimCity 4: Deluxe Edition,PC,2003.0,Simulation,Electronic Arts,0.0,0.06,0.0,0.01,0.07,no_data
11804,Bomberman Max 2: Red Advance,GBA,2002.0,Puzzle,Vivendi Games,0.05,0.02,0.0,0.0,0.07,no_data
11805,Resident Evil Zero,XOne,2016.0,Action,Capcom,0.05,0.02,0.0,0.01,0.07,no_data
11806,Tropico 5,X360,2014.0,Simulation,Kalypso Media,0.03,0.04,0.0,0.01,0.07,no_data
11807,CSI: Dark Motives,DS,2007.0,Adventure,Ubisoft,0.05,0.01,0.0,0.01,0.07,no_data
11808,Speed Zone,Wii,2009.0,Racing,Bethesda Softworks,0.01,0.05,0.0,0.01,0.07,no_data
11809,Tomb Raider: Legend,DS,2006.0,Action,Eidos Interactive,0.04,0.02,0.0,0.01,0.07,"Afsløringer af handling, afslutning og/eller plot ender her."
11810,Godai: Elemental Force,PS2,2002.0,Action,3DO,0.04,0.03,0.0,0.01,0.07,no_data
11811,OK! Puzzle Stars,DS,2010.0,Puzzle,Ubisoft,0.0,0.06,0.0,0.01,0.07,no_data
11812,Still Life,XB,2005.0,Adventure,Microids,0.05,0.02,0.0,0.0,0.07,no_data
11813,Big Mutha Truckers 2,XB,2005.0,Racing,Empire Interactive,0.05,0.02,0.0,0.0,0.07,no_data
11814,Hang On GP,SAT,1995.0,Racing,Sega,0.0,0.0,0.07,0.0,0.07,no_data
11815,Goodbye Deponia,PC,2013.0,Adventure,Daedalic Entertainment,0.0,0.06,0.0,0.01,0.07,no_data
11816,Uprising X,PS,1998.0,Action,3DO,0.04,0.03,0.0,0.0,0.07,no_data
11817,SpongeBob's Truth or Square,X360,2009.0,Action,THQ,0.03,0.04,0.0,0.0,0.07,no_data
11818,Mega Man Xtreme 2,GB,2001.0,Platform,Capcom,0.0,0.0,0.07,0.0,0.07,no_data
11819,I-Ninja,XB,2003.0,Platform,Namco Bandai Games,0.05,0.02,0.0,0.0,0.07,no_data
11820,Kengo: Legend of The 9,X360,2006.0,Fighting,Majesco Entertainment,0.06,0.01,0.0,0.01,0.07,no_data
11821,Sigma Harmonics,DS,2008.0,Role-Playing,Square Enix,0.0,0.0,0.07,0.0,0.07,no_data
11822,Kessen III,PS2,2004.0,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,0.07,no_data
11823,Harlem Globetrotters: World Tour,DS,2006.0,Sports,Zoo Digital Publishing,0.07,0.0,0.0,0.01,0.07,no_data
11824,Summon Night,DS,2008.0,Role-Playing,Banpresto,0.0,0.0,0.07,0.0,0.07,no_data
11825,The King of Fighters Collection: The Orochi Saga,PSP,2008.0,Fighting,Ignition Entertainment,0.07,0.0,0.0,0.0,0.07,no_data
11826,Aero Elite: Combat Academy,PS2,2002.0,Simulation,Sega,0.04,0.03,0.0,0.01,0.07,no_data
11827,You Don't Know Jack,DS,2011.0,Misc,THQ,0.07,0.0,0.0,0.01,0.07,no_data
11828,Damage Inc.: Pacific Squadron WWII,X360,2012.0,Simulation,Mad Catz,0.07,0.0,0.0,0.01,0.07,no_data
11829,Cartoon Network: Punch Time Explosion XL,X360,2011.0,Fighting,Crave Entertainment,0.07,0.0,0.0,0.0,0.07,no_data
11830,Wrath Unleashed,PS2,2004.0,Strategy,LucasArts,0.04,0.03,0.0,0.01,0.07,no_data
11831,Beyond Good & Evil,GC,2003.0,Adventure,Ubisoft,0.06,0.01,0.0,0.0,0.07,no_data
11832,Pong / Asteroids / Yars' Revenge,GBA,2005.0,Misc,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07,no_data
11833,Commandos 2: Men of Courage,XB,2002.0,Strategy,Eidos Interactive,0.05,0.02,0.0,0.0,0.07,no_data
11834,NOëL: La Neige,PS,1998.0,Adventure,Pioneer LDC,0.0,0.0,0.07,0.0,0.07,no_data
11835,Busou Shinki: Battle Masters,PSP,2010.0,Action,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,no_data
11836,Roll Away,PS,1998.0,Puzzle,Sony Computer Entertainment,0.04,0.03,0.0,0.0,0.07,no_data
11837,Derby Jockey: Kishou e no Michi,SNES,1994.0,Sports,Asmik Corp,0.0,0.0,0.07,0.0,0.07,no_data
11838,Harukanaru Toki no Naka de 4,PS2,2008.0,Adventure,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,no_data
11839,Maximum Chase,XB,2002.0,Racing,Microsoft Game Studios,0.05,0.02,0.0,0.0,0.07,no_data
11840,Mugen Souls Z,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.02,0.01,0.04,0.01,0.07,no_data
11841,Winning Post 7 2012,PS3,2012.0,Sports,Ackkstudios,0.0,0.0,0.07,0.0,0.07,no_data
11842,Spot Goes to Hollywood,PS,1996.0,Platform,Virgin Interactive,0.04,0.03,0.0,0.0,0.07,no_data
11843,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016.0,Action,Activision,0.04,0.02,0.0,0.01,0.07,no_data
11844,G Darius,PS,1997.0,Shooter,THQ,0.04,0.03,0.0,0.0,0.07,no_data
11845,Utawarerumono: Itsuwari no Kamen,PSV,2015.0,Adventure,Aqua Plus,0.0,0.0,0.07,0.0,0.07,no_data
11846,The Wolf Among Us,XOne,2014.0,Adventure,Telltale Games,0.05,0.02,0.0,0.01,0.07,no_data
11847,Mucha Lucha! Mascaritas of the Lost Code,GBA,2003.0,Fighting,Ubisoft,0.05,0.02,0.0,0.0,0.07,no_data
11848,Invizimals: The Alliance,PSV,2013.0,Action,Sony Computer Entertainment,0.0,0.05,0.0,0.02,0.07,no_data
11849,Roogoo Attack!,DS,2009.0,Puzzle,SouthPeak Games,0.07,0.0,0.0,0.0,0.07,no_data
11850,Disney's Planes,3DS,2013.0,Simulation,Disney Interactive Studios,0.04,0.03,0.0,0.01,0.07,no_data
11851,Rugby League 3,Wii,2010.0,Sports,Alternative Software,0.0,0.06,0.0,0.01,0.07,no_data
11852,SD Gundam: Gashapon Wars,GC,2005.0,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11853,Alvin and the Chipmunks,PS2,2007.0,Misc,Brash Entertainment,0.04,0.03,0.0,0.01,0.07,no_data
11854,Backyard Hockey,DS,2007.0,Sports,Atari,0.07,0.0,0.0,0.01,0.07,no_data
11855,River King: Mystic Valley (US sales),DS,2007.0,Sports,Rising Star Games,0.07,0.0,0.0,0.0,0.07,no_data
11856,Romance of the Three Kingdoms XI,PS2,2007.0,Strategy,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,no_data
11857,Digimon World Championship,DS,2008.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11858,Lupin Sansei: Shijou Saidai no Zunousen,DS,2010.0,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11859,Blood Drive,PS3,2010.0,Racing,Activision,0.07,0.0,0.0,0.0,0.07,no_data
11860,Model * Oshare Audition: Dream Girl,3DS,2013.0,Misc,Alchemist,0.0,0.0,0.07,0.0,0.07,no_data
11861,Let's Paint,Wii,2010.0,Simulation,Zoo Games,0.07,0.0,0.0,0.0,0.07,no_data
11862,Squishy Tank,DS,2010.0,Puzzle,Natsume,0.07,0.0,0.0,0.0,0.07,no_data
11863,Discovery Kids: Parrot Pals,DS,2009.0,Simulation,505 Games,0.07,0.0,0.0,0.0,0.07,no_data
11864,Let's Ride! Friends Forever,DS,2008.0,Adventure,THQ,0.07,0.0,0.0,0.0,0.07,no_data
11865,Archer Maclean's 3D Pool,GBA,2003.0,Misc,Crave Entertainment,0.05,0.02,0.0,0.0,0.07,no_data
11866,Tak: The Great Juju Challenge,XB,2005.0,Platform,THQ,0.05,0.02,0.0,0.0,0.07,no_data
11867,Just Dance: Disney Party 2,X360,2015.0,Action,Ubisoft,0.05,0.01,0.0,0.01,0.07,no_data
11868,TMNT: Mutant Melee,GC,2005.0,Fighting,Konami Digital Entertainment,0.06,0.01,0.0,0.0,0.07,no_data
11869,Pro Farm 1,PC,2011.0,Simulation,Excalibur Publishing,0.0,0.06,0.0,0.01,0.07,no_data
11870,Combat: Task Force 121,XB,2005.0,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07,no_data
11871,Winning Eleven Playmaker 2010: Aoki Samurai no Chousen,Wii,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,no_data
11872,Goosebumps HorrorLand,PS2,2008.0,Adventure,Scholastic Inc.,0.04,0.03,0.0,0.01,0.07,no_data
11873,Rugby World Cup 2015,PS3,2015.0,Sports,Ubisoft,0.0,0.06,0.0,0.01,0.07,no_data
11874,Exhibition Volume 4,XB,2003.0,Misc,Microsoft Game Studios,0.05,0.02,0.0,0.0,0.07,no_data
11875,Petz Fantasy 3D,3DS,2011.0,Simulation,Ubisoft,0.07,0.0,0.0,0.0,0.07,no_data
11876,Viewpoint,PS,1995.0,Shooter,Electronic Arts,0.04,0.03,0.0,0.0,0.07,no_data
11877,Code Geass: Hangyaku no Lelouch - Lost Colors,PSP,2008.0,Adventure,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11878,Disney's Donald Duck Advance,GBA,2001.0,Platform,Ubisoft,0.05,0.02,0.0,0.0,0.07,no_data
11879,Dark Souls,PC,2012.0,Role-Playing,Namco Bandai Games,0.0,0.06,0.0,0.01,0.07,no_data
11880,Stacked with Daniel Negreanu,PS2,2006.0,Misc,Myelin Media,0.04,0.03,0.0,0.01,0.07,no_data
11881,Hakuouki: Yuugi Roku,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.07,0.0,0.07,no_data
11882,Circus Maximus: Chariot Wars,XB,2002.0,Racing,THQ,0.05,0.02,0.0,0.0,0.07,no_data
11883,Mega Man Battle Network 5: Double Team DS (US sales),DS,2005.0,Role-Playing,Nintendo,0.07,0.0,0.0,0.0,0.07,no_data
11884,Kenyuu Densetsu Yaiba,SNES,1994.0,Action,Banpresto,0.0,0.0,0.07,0.0,0.07,no_data
11885,SNK Arcade Classics Vol. 1,Wii,2008.0,Misc,Ignition Entertainment,0.06,0.0,0.0,0.01,0.07,no_data
11886,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PS2,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11887,Fantasia: Music Evolved,X360,2014.0,Misc,Disney Interactive Studios,0.05,0.01,0.0,0.01,0.07,no_data
11888,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V,PSP,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11889,Elements of Destruction,DS,2007.0,Strategy,THQ,0.07,0.0,0.0,0.01,0.07,no_data
11890,Serious Sam: Next Encounter,PS2,2004.0,Shooter,Global Star,0.04,0.03,0.0,0.01,0.07,no_data
11891,Speed,Wii,2010.0,Racing,Unknown,0.04,0.02,0.0,0.01,0.07,no_data
11892,Eiken DS,DS,2007.0,Misc,Rocket Company,0.0,0.0,0.07,0.0,0.07,no_data
11893,Game Center CX: Arino no Chousenjou 2,DS,2009.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11894,Tom Clancy's Ghost Recon 2,GC,2005.0,Shooter,Ubisoft,0.06,0.01,0.0,0.0,0.07,no_data
11895,E.X. Troopers,3DS,2012.0,Shooter,Capcom,0.0,0.0,0.07,0.0,0.07,no_data
11896,Robocalypse,DS,2008.0,Strategy,Tecmo Koei,0.07,0.0,0.0,0.0,0.07,no_data
11897,Guilty Gear Xrd -Revelator-,PS4,2016.0,Fighting,PQube,0.02,0.0,0.05,0.0,0.07,no_data
11898,Grand Kingdom,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.01,0.02,0.04,0.01,0.07,no_data
11899,J Legend Retsuden,3DS,2013.0,Misc,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11900,The Testament of Sherlock Holmes,PC,2012.0,Adventure,Focus Home Interactive,0.0,0.06,0.0,0.01,0.07,no_data
11901,Monster Racers,DS,2009.0,Racing,Tecmo Koei,0.05,0.0,0.02,0.0,0.07,no_data
11902,The King of Fighters: Evolution,DC,2000.0,Fighting,SNK,0.0,0.0,0.07,0.0,0.07,no_data
11903,DS Uranai Seikatsu,DS,2009.0,Misc,Nintendo,0.0,0.0,0.07,0.0,0.07,no_data
11904,SpongeBob's Truth or Square,PSP,2009.0,Action,THQ,0.02,0.04,0.0,0.01,0.07,no_data
11905,Pitfall: The Lost Expedition,GBA,2003.0,Platform,Activision,0.05,0.02,0.0,0.0,0.07,no_data
11906,All-Star Baseball 2004,GBA,2003.0,Sports,Acclaim Entertainment,0.05,0.02,0.0,0.0,0.07,no_data
11907,Pac-Man and the Ghostly Adventures 2,WiiU,2014.0,Adventure,Namco Bandai Games,0.05,0.02,0.0,0.01,0.07,no_data
11908,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005.0,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,"Afsløringer af handling, afslutning og/eller plot ender her."
11909,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,3DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
11910,"Flower, Sun, and Rain",DS,2008.0,Adventure,Rising Star Games,0.07,0.0,0.0,0.01,0.07,no_data
11911,James Cameron's Dark Angel,XB,2002.0,Action,Vivendi Games,0.05,0.02,0.0,0.0,0.07,no_data
11912,The Legend of Heroes: Trails in the Sky Third Chapter,PSP,2008.0,Role-Playing,Falcom Corporation,0.0,0.0,0.07,0.0,0.07,no_data
11913,Moxie Girlz,DS,2011.0,Misc,GameMill Entertainment,0.07,0.0,0.0,0.0,0.07,no_data
11914,Dave Mirra BMX Challenge,PSP,2006.0,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,0.07,no_data
11915,Hannspree Ten Kate Honda: SBK Superbike World Championship,PS2,2007.0,Racing,Black Bean Games,0.03,0.03,0.0,0.01,0.07,no_data
11916,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007.0,Racing,Midway Games,0.03,0.03,0.0,0.01,0.07,no_data
11917,Alexi Lalas International Soccer,PS,1998.0,Sports,Take-Two Interactive,0.04,0.03,0.0,0.0,0.07,no_data
11918,Operation Flashpoint: Red River,PC,2011.0,Shooter,Codemasters,0.01,0.04,0.0,0.01,0.07,no_data
11919,F.E.A.R. 2: Project Origin,PC,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.01,0.05,0.0,0.01,0.07,no_data
11920,NCAA College Football 2K3,GC,2002.0,Sports,Sega,0.05,0.01,0.0,0.0,0.07,no_data
11921,Monster Rancher Battle Card: Episode II,PS,2000.0,Action,Tecmo Koei,0.04,0.03,0.0,0.0,0.07,no_data
11922,Karaoke Revolution Party,GC,2005.0,Misc,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07,no_data
11923,Dream Trigger 3D,3DS,,Shooter,D3Publisher,0.04,0.02,0.0,0.01,0.07,no_data
11924,Make 10: A Journey of Numbers,DS,2007.0,Puzzle,Nintendo,0.0,0.0,0.07,0.0,0.07,no_data
11925,Itoi Shigesato no Bass Tsuri No. 1 Ketteihan!,N64,2000.0,Sports,Nintendo,0.0,0.0,0.07,0.0,0.07,no_data
11926,Jumper: Griffin's Story,PS2,2008.0,Action,Eidos Interactive,0.03,0.03,0.0,0.01,0.07,no_data
11927,Vampire Legends: Power of Three,DS,2010.0,Adventure,THQ,0.07,0.0,0.0,0.0,0.07,no_data
11928,Famicom Mini: Nazo no Murasame-Jou,GBA,2004.0,Action,Nintendo,0.0,0.0,0.07,0.0,0.07,no_data
11929,Galerians: Ash,PS2,2002.0,Adventure,Sammy Corporation,0.03,0.03,0.0,0.01,0.07,no_data
11930,Mahjong Fight Club DS: Wi-Fi Taiou,DS,2006.0,Misc,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,no_data
11931,Haunting Ground,PS2,2005.0,Action,Capcom,0.03,0.03,0.0,0.01,0.07,no_data
11932,"Horrid Henry: The Good, The Bad and The Bugly",3DS,2011.0,Platform,Asylum Entertainment,0.0,0.06,0.0,0.01,0.07,no_data
11933,Kane & Lynch 2: Dog Days,PC,2010.0,Shooter,Square Enix,0.0,0.06,0.0,0.01,0.07,
11934,Vampire Knight DS,DS,2009.0,Adventure,D3Publisher,0.0,0.0,0.07,0.0,0.07,no_data
11935,Disney Sports Skateboarding,GBA,2002.0,Sports,Konami Digital Entertainment,0.05,0.02,0.0,0.0,0.07,no_data
11936,Homie Rollerz,DS,2008.0,Racing,Destineer,0.07,0.0,0.0,0.01,0.07,no_data
11937,Operation Darkness,X360,2007.0,Role-Playing,Success,0.07,0.0,0.0,0.0,0.07,no_data
11938,Magi: The Labyrinth of Beginning,3DS,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,no_data
